#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2DE67
#Date Time: 2026-08-01 21:14:50.976
#Sample rate: 57670.1Hz
#Samples: 4096

Time (s),UART
0.025628520000000002,H
0.02564586,H
0.0256632,H
0.02568054,H
0.02569788,H
0.02571522,H
0.02573256,H
0.0257499,H
0.02576724,H
0.02578458,H
0.025801920000000002,H
0.02581926,H
0.0258366,H
0.025853940000000002,H
0.02587128,H
0.02588862,H
0.025905960000000002,H
0.0259233,H
0.02594064,H
0.025957980000000002,H
0.02597532,H
0.02599266,H
0.026010000000000002,H
0.02602734,H
0.02604468,H
0.02606202,H
0.02607936,H
0.0260967,H
0.02611404,H
0.02613138,H
0.02614872,H
0.02616606,H
0.026183400000000003,H
0.02620074,X
0.02621808,X
0.026235420000000002,e
0.02625276,e
0.0262701,e
0.026287440000000002,e
0.02630478,e
0.02632212,e
0.026339460000000002,e
0.0263568,e
0.02637414,e
0.026391480000000002,e
0.02640882,e
0.02642616,e
0.0264435,e
0.02646084,e
0.02647818,e
0.02649552,e
0.02651286,e
0.0265302,e
0.02654754,e
0.026564880000000003,e
0.02658222,e
0.02659956,e
0.026616900000000002,e
0.02663424,e
0.02665158,e
0.026668920000000002,e
0.02668626,e
0.0267036,e
0.026720940000000002,e
0.02673828,e
0.02675562,e
0.026772960000000002,e
0.0267903,e
0.02680764,e
0.026824980000000002,e
0.02684232,e
0.02685966,e
0.026877,e
0.02689434,e
0.02691168,e
0.02692902,e
0.026946360000000003,e
0.0269637,e
0.02698104,e
0.026998380000000002,e
0.02701572,e
0.02703306,e
0.027050400000000002,e
0.02706774,e
0.02708508,e
0.027102420000000002,e
0.02711976,e
0.0271371,e
0.027154440000000002,e
0.02717178,e
0.02718912,e
0.027206460000000002,e
0.0272238,e
0.02724114,e
0.02725848,X
0.02727582,X
0.02729316,l
0.0273105,l
0.027327840000000003,l
0.02734518,l
0.02736252,l
0.027379860000000002,l
0.0273972,l
0.02741454,l
0.027431880000000002,l
0.02744922,l
0.02746656,l
0.027483900000000002,l
0.02750124,l
0.02751858,l
0.027535920000000002,l
0.02755326,l
0.0275706,l
0.027587940000000002,l
0.02760528,l
0.02762262,l
0.02763996,l
0.0276573,l
0.02767464,l
0.02769198,l
0.027709320000000003,l
0.02772666,l
0.027744,l
0.027761340000000002,l
0.02777868,l
0.02779602,l
0.027813360000000002,l
0.0278307,l
0.02784804,l
0.027865380000000002,l
0.02788272,l
0.02790006,l
0.027917400000000002,l
0.02793474,l
0.02795208,l
0.027969420000000002,l
0.02798676,l
0.0280041,l
0.02802144,l
0.02803878,l
0.02805612,l
0.02807346,l
0.0280908,l
0.02810814,l
0.02812548,l
0.028142820000000002,l
0.02816016,l
0.0281775,l
0.028194840000000002,l
0.02821218,l
0.02822952,l
0.028246860000000002,l
0.0282642,l
0.02828154,l
0.028298880000000002,l
0.02831622,X
0.02833356,X
0.028350900000000002,l
0.02836824,l
0.02838558,l
0.02840292,l
0.02842026,l
0.0284376,l
0.02845494,l
0.02847228,l
0.02848962,l
0.02850696,l
0.028524300000000002,l
0.02854164,l
0.02855898,l
0.028576320000000002,l
0.02859366,l
0.028611,l
0.028628340000000002,l
0.02864568,l
0.02866302,l
0.028680360000000002,l
0.0286977,l
0.02871504,l
0.028732380000000002,l
0.02874972,l
0.02876706,l
0.0287844,l
0.02880174,l
0.02881908,l
0.02883642,l
0.02885376,l
0.0288711,l
0.02888844,l
0.028905780000000002,l
0.02892312,l
0.02894046,l
0.028957800000000002,l
0.02897514,l
0.02899248,l
0.029009820000000002,l
0.02902716,l
0.0290445,l
0.029061840000000002,l
0.02907918,l
0.02909652,l
0.029113860000000002,l
0.0291312,l
0.02914854,l
0.02916588,l
0.02918322,l
0.02920056,l
0.0292179,l
0.02923524,l
0.02925258,l
0.02926992,l
0.029287260000000002,l
0.0293046,l
0.02932194,l
0.029339280000000002,l
0.02935662,l
0.02937396,X
0.029391300000000002,X
0.02940864,o
0.02942598,o
0.029443320000000002,o
0.02946066,o
0.029478,o
0.029495340000000002,o
0.02951268,o
0.02953002,o
0.02954736,o
0.0295647,o
0.02958204,o
0.02959938,o
0.02961672,o
0.02963406,o
0.0296514,o
0.029668740000000002,o
0.02968608,o
0.02970342,o
0.029720760000000002,o
0.0297381,o
0.02975544,o
0.029772780000000002,o
0.02979012,o
0.02980746,o
0.029824800000000002,o
0.02984214,o
0.02985948,o
0.029876820000000002,o
0.02989416,o
0.0299115,o
0.02992884,o
0.02994618,o
0.02996352,o
0.02998086,o
0.0299982,o
0.03001554,o
0.03003288,o
0.030050220000000002,o
0.03006756,o
0.0300849,o
0.030102240000000002,o
0.03011958,o
0.03013692,o
0.030154260000000002,o
0.0301716,o
0.03018894,o
0.030206280000000002,o
0.03022362,o
0.03024096,o
0.030258300000000002,o
0.03027564,o
0.03029298,o
0.03031032,o
0.03032766,o
0.030345,o
0.03036234,o
0.03037968,o
0.03039702,o
0.03041436,o
0.030431700000000002,X
0.03044904,X
0.03046638, 
0.030483720000000002, 
0.03050106, 
0.0305184, 
0.030535740000000002, 
0.03055308, 
0.03057042, 
0.030587760000000002, 
0.0306051, 
0.03062244, 
0.030639780000000002, 
0.03065712, 
0.03067446, 
0.0306918, 
0.03070914, 
0.03072648, 
0.03074382, 
0.03076116, 
0.0307785, 
0.03079584, 
0.030813180000000003, 
0.03083052, 
0.03084786, 
0.030865200000000002, 
0.03088254, 
0.03089988, 
0.030917220000000002, 
0.03093456, 
0.0309519, 
0.030969240000000002, 
0.03098658, 
0.03100392, 
0.031021260000000002, 
0.0310386, 
0.03105594, 
0.03107328, 
0.03109062, 
0.03110796, 
0.0311253, 
0.03114264, 
0.03115998, 
0.03117732, 
0.031194660000000003, 
0.031212, 
0.03122934, 
0.031246680000000002, 
0.031264020000000003, 
0.03128136, 
0.0312987, 
0.03131604, 
0.03133338, 
0.03135072, 
0.03136806, 
0.0313854, 
0.03140274, 
0.03142008, 
0.03143742, 
0.03145476, 
0.0314721, 
0.03148944,X
0.03150678,X
0.03152412,X
0.03154146,W
0.0315588,W
0.03157614,W
0.03159348,W
0.03161082,W
0.03162816,W
0.0316455,W
0.03166284,W
0.03168018,W
0.03169752,W
0.03171486,W
0.0317322,W
0.03174954,W
0.031766880000000004,W
0.03178422,W
0.03180156,W
0.031818900000000004,W
0.03183624,W
0.03185358,W
0.031870920000000004,W
0.03188826,W
0.0319056,W
0.031922940000000004,W
0.03194028,W
0.03195762,W
0.031974960000000004,W
0.0319923,W
0.03200964,W
0.032026980000000004,W
0.03204432,W
0.03206166,W
0.032079,W
0.03209634,W
0.03211368,W
0.03213102,W
0.03214836,W
0.0321657,W
0.03218304,W
0.03220038,W
0.03221772,W
0.03223506,W
0.0322524,W
0.03226974,W
0.03228708,W
0.03230442,W
0.03232176,W
0.0323391,W
0.03235644,W
0.03237378,W
0.03239112,W
0.03240846,W
0.0324258,W
0.03244314,W
0.03246048,W
0.03247782,W
0.03249516,W
0.0325125,W
0.032529840000000004,W
0.03254718,W
0.03256452,X
0.032581860000000004,X
0.0325992,o
0.03261654,o
0.032633880000000004,o
0.03265122,o
0.03266856,o
0.032685900000000004,o
0.03270324,o
0.03272058,o
0.032737920000000004,o
0.03275526,o
0.0327726,o
0.032789940000000004,o
0.03280728,o
0.03282462,o
0.03284196,o
0.0328593,o
0.03287664,o
0.03289398,o
0.03291132,o
0.03292866,o
0.032946,o
0.03296334,o
0.03298068,o
0.03299802,o
0.03301536,o
0.0330327,o
0.03305004,o
0.03306738,o
0.03308472,o
0.03310206,o
0.0331194,o
0.03313674,o
0.03315408,o
0.03317142,o
0.03318876,o
0.0332061,o
0.03322344,o
0.03324078,o
0.03325812,o
0.03327546,o
0.033292800000000004,o
0.03331014,o
0.03332748,o
0.033344820000000004,o
0.03336216,o
0.0333795,o
0.033396840000000004,o
0.03341418,o
0.03343152,o
0.033448860000000004,o
0.0334662,o
0.03348354,o
0.033500880000000004,o
0.03351822,o
0.03353556,o
0.033552900000000004,o
0.03357024,o
0.03358758,o
0.03360492,o
0.03362226,X
0.0336396,X
0.03365694,r
0.03367428,r
0.03369162,r
0.03370896,r
0.0337263,r
0.03374364,r
0.03376098,r
0.03377832,r
0.03379566,r
0.033813,r
0.03383034,r
0.03384768,r
0.03386502,r
0.03388236,r
0.0338997,r
0.03391704,r
0.03393438,r
0.03395172,r
0.03396906,r
0.0339864,r
0.03400374,r
0.03402108,r
0.03403842,r
0.034055760000000004,r
0.0340731,r
0.03409044,r
0.034107780000000004,r
0.03412512,r
0.03414246,r
0.034159800000000004,r
0.03417714,r
0.03419448,r
0.034211820000000004,r
0.03422916,r
0.0342465,r
0.034263840000000004,r
0.03428118,r
0.03429852,r
0.034315860000000004,r
0.0343332,r
0.03435054,r
0.03436788,r
0.03438522,r
0.03440256,r
0.0344199,r
0.03443724,r
0.03445458,r
0.03447192,r
0.03448926,r
0.0345066,r
0.03452394,r
0.03454128,r
0.03455862,r
0.03457596,r
0.0345933,r
0.03461064,r
0.03462798,r
0.03464532,r
0.03466266,r
0.03468,X
0.03469734,X
0.03471468,l
0.03473202,l
0.03474936,l
0.0347667,l
0.03478404,l
0.03480138,l
0.034818720000000004,l
0.03483606,l
0.0348534,l
0.034870740000000004,l
0.03488808,l
0.03490542,l
0.034922760000000004,l
0.0349401,l
0.03495744,l
0.034974780000000004,l
0.03499212,l
0.03500946,l
0.035026800000000004,l
0.03504414,l
0.03506148,l
0.035078820000000004,l
0.03509616,l
0.0351135,l
0.03513084,l
0.03514818,l
0.03516552,l
0.03518286,l
0.0352002,l
0.03521754,l
0.03523488,l
0.03525222,l
0.03526956,l
0.0352869,l
0.03530424,l
0.03532158,l
0.03533892,l
0.03535626,l
0.0353736,l
0.03539094,l
0.03540828,l
0.03542562,l
0.03544296,l
0.0354603,l
0.03547764,l
0.03549498,l
0.03551232,l
0.03552966,l
0.035547,l
0.03556434,l
0.035581680000000004,l
0.03559902,l
0.03561636,l
0.035633700000000004,l
0.03565104,l
0.03566838,l
0.035685720000000004,l
0.03570306,l
0.0357204,l
0.035737740000000004,X
0.03575508,X
0.03577242,d
0.035789760000000004,d
0.0358071,d
0.03582444,d
0.035841780000000004,d
0.03585912,d
0.03587646,d
0.035893800000000003,d
0.03591114,d
0.03592848,d
0.03594582,d
0.03596316,d
0.0359805,d
0.03599784,d
0.03601518,d
0.03603252,d
0.03604986,d
0.0360672,d
0.03608454,d
0.03610188,d
0.03611922,d
0.03613656,d
0.0361539,d
0.03617124,d
0.03618858,d
0.03620592,d
0.03622326,d
0.0362406,d
0.03625794,d
0.03627528,d
0.03629262,d
0.03630996,d
0.0363273,d
0.036344640000000004,d
0.03636198,d
0.03637932,d
0.036396660000000004,d
0.036414,d
0.03643134,d
0.036448680000000004,d
0.03646602,d
0.03648336,d
0.036500700000000004,d
0.03651804,d
0.03653538,d
0.036552720000000004,d
0.03657006,d
0.0365874,d
0.036604740000000004,d
0.03662208,d
0.03663942,d
0.036656760000000004,d
0.0366741,d
0.03669144,d
0.03670878,d
0.03672612,d
0.03674346,d
0.0367608,d
0.03677814,d
0.03679548,X
0.03681282,X
0.03683016,!
0.0368475,!
0.03686484,!
0.03688218,!
0.03689952,!
0.03691686,!
0.0369342,!
0.03695154,!
0.03696888,!
0.03698622,!
0.03700356,!
0.0370209,!
0.03703824,!
0.03705558,!
0.03707292,!
0.03709026,!
0.037107600000000004,!
0.03712494,!
0.03714228,!
0.037159620000000004,!
0.03717696,!
0.0371943,!
0.037211640000000004,!
0.03722898,!
0.03724632,!
0.037263660000000004,!
0.037281,!
0.03729834,!
0.037315680000000004,!
0.03733302,!
0.03735036,!
0.037367700000000004,!
0.03738504,!
0.03740238,!
0.037419720000000004,!
0.03743706,!
0.0374544,!
0.03747174,!
0.03748908,!
0.03750642,!
0.03752376,!
0.0375411,!
0.03755844,!
0.03757578,!
0.03759312,!
0.03761046,!
0.0376278,!
0.03764514,!
0.03766248,!
0.03767982,!
0.03769716,!
0.0377145,!
0.03773184,!
0.03774918,!
0.03776652,!
0.03778386,!
0.0378012,!
0.03781854,!
0.03783588,!
0.03785322,X
0.037870560000000004,X
0.0378879, 
0.03790524, 
0.037922580000000004, 
0.03793992, 
0.03795726, 
0.037974600000000004, 
0.03799194, 
0.03800928, 
0.038026620000000004, 
0.03804396, 
0.0380613, 
0.038078640000000004, 
0.03809598, 
0.03811332, 
0.038130660000000004, 
0.038148, 
0.03816534, 
0.038182680000000004, 
0.03820002, 
0.03821736, 
0.0382347, 
0.03825204, 
0.03826938, 
0.03828672, 
0.03830406, 
0.0383214, 
0.03833874, 
0.03835608, 
0.03837342, 
0.03839076, 
0.0384081, 
0.03842544, 
0.03844278, 
0.03846012, 
0.03847746, 
0.0384948, 
0.03851214, 
0.03852948, 
0.03854682, 
0.03856416, 
0.0385815, 
0.03859884, 
0.03861618, 
0.038633520000000005, 
0.03865086, 
0.0386682, 
0.038685540000000004, 
0.03870288, 
0.03872022, 
0.038737560000000004, 
0.0387549, 
0.03877224, 
0.038789580000000004, 
0.03880692, 
0.03882426, 
0.038841600000000004, 
0.03885894, 
0.03887628, 
0.038893620000000004, 
0.03891096,X
0.0389283,X
0.038945640000000004,:
0.03896298,:
0.03898032,:
0.03899766,:
0.039015,:
0.03903234,:
0.03904968,:
0.03906702,:
0.03908436,:
0.0391017,:
0.03911904,:
0.03913638,:
0.03915372,:
0.03917106,:
0.0391884,:
0.03920574,:
0.03922308,:
0.03924042,:
0.03925776,:
0.0392751,:
0.03929244,:
0.03930978,:
0.03932712,:
0.03934446,:
0.0393618,:
0.03937914,:
0.039396480000000005,:
0.03941382,:
0.03943116,:
0.039448500000000004,:
0.03946584,:
0.03948318,:
0.039500520000000004,:
0.03951786,:
0.0395352,:
0.039552540000000004,:
0.03956988,:
0.03958722,:
0.039604560000000004,:
0.0396219,:
0.03963924,:
0.039656580000000004,:
0.03967392,:
0.03969126,:
0.039708600000000004,:
0.03972594,:
0.03974328,:
0.03976062,:
0.03977796,:
0.0397953,:
0.03981264,:
0.03982998,:
0.03984732,:
0.03986466,:
0.039882,:
0.03989934,:
0.03991668,:
0.03993402,:
0.03995136,:
0.0399687,X
0.03998604,X
0.04000338,X
0.04002072,)
0.04003806,)
0.0400554,)
0.04007274,)
0.04009008,)
0.04010742,)
0.04012476,)
0.0401421,)
0.040159440000000005,)
0.04017678,)
0.04019412,)
0.040211460000000004,)
0.0402288,)
0.04024614,)
0.040263480000000004,)
0.04028082,)
0.04029816,)
0.040315500000000004,)
0.04033284,)
0.04035018,)
0.040367520000000004,)
0.04038486,)
0.0404022,)
0.040419540000000004,)
0.04043688,)
0.04045422,)
0.040471560000000004,)
0.0404889,)
0.04050624,)
0.040523580000000003,)
0.04054092,)
0.04055826,)
0.0405756,)
0.04059294,)
0.04061028,)
0.04062762,)
0.04064496,)
0.0406623,)
0.04067964,)
0.04069698,)
0.04071432,)
0.04073166,)
0.040749,)
0.04076634,)
0.04078368,)
0.04080102,)
0.04081836,)
0.0408357,)
0.04085304,)
0.04087038,)
0.04088772,)
0.04090506,)
0.040922400000000005,)
0.04093974,)
0.04095708,)
0.040974420000000004,)
0.04099176,)
0.0410091,)
0.041026440000000004,)
0.04104378,X
0.04106112,X
0.041078460000000004,H
0.0410958,H
0.04111314,H
0.041130480000000004,H
0.04114782,H
0.04116516,H
0.041182500000000004,H
0.04119984,H
0.04121718,H
0.041234520000000004,H
0.04125186,H
0.0412692,H
0.041286540000000004,H
0.04130388,H
0.04132122,H
0.04133856,H
0.0413559,H
0.04137324,H
0.04139058,H
0.04140792,H
0.04142526,H
0.0414426,H
0.04145994,H
0.04147728,H
0.04149462,H
0.04151196,H
0.0415293,H
0.04154664,H
0.04156398,H
0.04158132,H
0.04159866,H
0.041616,H
0.04163334,H
0.04165068,H
0.04166802,H
0.041685360000000005,H
0.0417027,H
0.04172004,H
0.041737380000000004,H
0.04175472,H
0.04177206,H
0.041789400000000004,H
0.04180674,H
0.04182408,H
0.041841420000000004,H
0.04185876,H
0.0418761,H
0.041893440000000004,H
0.04191078,H
0.04192812,H
0.041945460000000004,H
0.0419628,H
0.04198014,H
0.041997480000000004,H
0.04201482,H
0.04203216,H
0.042049500000000004,H
0.04206684,H
0.04208418,H
0.04210152,X
0.04211886,X
0.0421362,e
0.04215354,e
0.04217088,e
0.04218822,e
0.04220556,e
0.0422229,e
0.04224024,e
0.04225758,e
0.04227492,e
0.04229226,e
0.0423096,e
0.04232694,e
0.04234428,e
0.04236162,e
0.04237896,e
0.0423963,e
0.04241364,e
0.04243098,e
0.042448320000000005,e
0.04246566,e
0.042483,e
0.042500340000000005,e
0.04251768,e
0.04253502,e
0.042552360000000004,e
0.0425697,e
0.04258704,e
0.042604380000000004,e
0.04262172,e
0.04263906,e
0.042656400000000004,e
0.04267374,e
0.04269108,e
0.042708420000000004,e
0.04272576,e
0.0427431,e
0.042760440000000004,e
0.04277778,e
0.04279512,e
0.042812460000000004,e
0.0428298,e
0.04284714,e
0.04286448,e
0.04288182,e
0.04289916,e
0.0429165,e
0.04293384,e
0.04295118,e
0.04296852,e
0.04298586,e
0.0430032,e
0.04302054,e
0.04303788,e
0.04305522,e
0.04307256,e
0.0430899,e
0.04310724,e
0.04312458,e
0.04314192,e
0.04315926,X
0.0431766,X
0.04319394,l
0.043211280000000005,l
0.04322862,l
0.04324596,l
0.043263300000000005,l
0.04328064,l
0.04329798,l
0.043315320000000004,l
0.04333266,l
0.04335,l
0.043367340000000004,l
0.04338468,l
0.04340202,l
0.043419360000000004,l
0.0434367,l
0.04345404,l
0.043471380000000004,l
0.04348872,l
0.04350606,l
0.043523400000000004,l
0.04354074,l
0.04355808,l
0.043575420000000004,l
0.04359276,l
0.0436101,l
0.04362744,l
0.04364478,l
0.04366212,l
0.04367946,l
0.0436968,l
0.04371414,l
0.04373148,l
0.04374882,l
0.04376616,l
0.0437835,l
0.04380084,l
0.04381818,l
0.04383552,l
0.04385286,l
0.0438702,l
0.04388754,l
0.04390488,l
0.04392222,l
0.04393956,l
0.0439569,l
0.043974240000000005,l
0.04399158,l
0.04400892,l
0.044026260000000005,l
0.0440436,l
0.04406094,l
0.044078280000000004,l
0.04409562,l
0.04411296,l
0.044130300000000004,l
0.04414764,l
0.04416498,l
0.044182320000000004,l
0.04419966,l
0.044217,X
0.044234340000000004,X
0.04425168,l
0.04426902,l
0.044286360000000004,l
0.0443037,l
0.04432104,l
0.044338380000000004,l
0.04435572,l
0.04437306,l
0.0443904,l
0.04440774,l
0.04442508,l
0.04444242,l
0.04445976,l
0.0444771,l
0.04449444,l
0.04451178,l
0.04452912,l
0.04454646,l
0.0445638,l
0.04458114,l
0.04459848,l
0.04461582,l
0.04463316,l
0.0446505,l
0.04466784,l
0.04468518,l
0.04470252,l
0.04471986,l
0.044737200000000005,l
0.04475454,l
0.04477188,l
0.044789220000000005,l
0.04480656,l
0.0448239,l
0.044841240000000004,l
0.04485858,l
0.04487592,l
0.044893260000000004,l
0.0449106,l
0.04492794,l
0.044945280000000004,l
0.04496262,l
0.04497996,l
0.044997300000000004,l
0.04501464,l
0.04503198,l
0.045049320000000004,l
0.04506666,l
0.045084,l
0.045101340000000004,l
0.04511868,l
0.04513602,l
0.045153360000000003,l
0.0451707,l
0.04518804,l
0.04520538,l
0.04522272,l
0.04524006,l
0.0452574,l
0.04527474,X
0.04529208,X
0.04530942,o
0.04532676,o
0.0453441,o
0.04536144,o
0.04537878,o
0.04539612,o
0.04541346,o
0.0454308,o
0.04544814,o
0.04546548,o
0.04548282,o
0.045500160000000005,o
0.0455175,o
0.04553484,o
0.045552180000000005,o
0.04556952,o
0.04558686,o
0.045604200000000004,o
0.04562154,o
0.04563888,o
0.045656220000000004,o
0.04567356,o
0.0456909,o
0.045708240000000004,o
0.04572558,o
0.04574292,o
0.045760260000000004,o
0.0457776,o
0.04579494,o
0.045812280000000004,o
0.04582962,o
0.04584696,o
0.045864300000000004,o
0.04588164,o
0.04589898,o
0.045916320000000004,o
0.04593366,o
0.045951,o
0.04596834,o
0.04598568,o
0.04600302,o
0.04602036,o
0.0460377,o
0.04605504,o
0.04607238,o
0.04608972,o
0.04610706,o
0.0461244,o
0.04614174,o
0.04615908,o
0.04617642,o
0.04619376,o
0.0462111,o
0.04622844,o
0.04624578,o
0.046263120000000005,o
0.04628046,o
0.0462978,o
0.046315140000000005,o
0.04633248,X
0.04634982,X
0.046367160000000004,X
0.0463845,BREAK
0.04640184,BREAK
0.046419180000000004,BREAK
0.04643652,BREAK
0.04645386,BREAK
0.046471200000000004,BREAK
0.04648854,BREAK
0.04650588,BREAK
0.046523220000000004,BREAK
0.04654056,BREAK
0.0465579,BREAK
